fixture	period	category	depth	slot	cellKey	plainText
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	standard	para1	thisMonth/overall/standard/para1	무리해서 새 변화를 만들기보다 익숙한 페이스를 지키는 게 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	standard	para2	thisMonth/overall/standard/para2	짧은 휴식 한 박자가 한 달의 가장 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	expert	para0	thisMonth/overall/expert/para0	장년기에는 일간이 약하고 #용신 보강을 의식적으로 챙겨야 해서, 이번 달의 짧은 휴식이 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	expert	para1	thisMonth/overall/expert/para1	#조상궁의 흐름이 단단할 때 한 달의 흐름이 한결 안정돼요.
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	expert	para2	thisMonth/overall/expert/para2	#통관용신의 흐름이 보이면 흐름의 막힌 자리를 풀어 주는 자리가 보이고, #병약용신의 자리가 함께 들어오면 약한 자리를 메우는 흐름이 함께 작동해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	overall	expert	para3	thisMonth/overall/expert/para3	#납음의 흐름을 함께 살펴 두면 사주 모양의 깊은 색이 더 또렷해지고, #납음오행의 흐름이 자기 흐름을 보완하는 자리가 자주 등장해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	brief	headline	thisMonth/wealth/brief/headline	이번 달은 꾸준함이 빛을 내는 달이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	standard	para0	thisMonth/wealth/standard/para0	이번 달은 작은 돈 관리와 기록을 차곡차곡 정리하기 좋은 한 달이에요. 큰 결정은 한 박자 늦추고, 익숙한 기준을 다듬는 방식이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	standard	para1	thisMonth/wealth/standard/para1	비유하자면 잘 다진 들판이 한 달 동안 한 줌씩 단단해지는 그림이에요. 한 번에 큰돈을 만들기보다 작은 관리가 모여 한 달의 기반을 단단히 다져 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	standard	para2	thisMonth/wealth/standard/para2	잘 풀리는 지점은 꾸준함이에요. 매월 같은 날 자동이체 점검, 작은 적금 점검처럼 일정한 자산 관리가 빛을 내요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	standard	para3	thisMonth/wealth/standard/para3	주의할 점은 큰 한 방을 좇는 권유예요. 자기 페이스를 지키는 것이 가장 단단한 선택이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	expert	para0	thisMonth/wealth/expert/para0	이번 달 재물운은 새로운 수입원 탐색과 소비 확대가 같이 나타날 수 있어요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	expert	para1	thisMonth/wealth/expert/para1	#편재의 기회성은 보되, #정재의 예산 관리가 같이 있어야 남는 돈이 생겨요. #용신과 맞는 방향만 월간 계획에 남기세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	expert	para2	thisMonth/wealth/expert/para2	#재백궁의 흐름과 #천을귀인의 자리가 함께 보이면 도움 받는 흐름이 자기 자산이 되는 사주이니, 작은 도움도 미루지 않는 호흡이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	wealth	expert	para3	thisMonth/wealth/expert/para3	#격국적합도의 평균이 또렷한 사주는 자기 격에 맞는 자산 자리가 한 흐름으로 모이고, #안정성지수가 받쳐 주는 시기엔 자산 흐름이 한 단계 깊어지는 자리가 보여요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	brief	headline	thisMonth/health/brief/headline	이번 달은 잠과 식사를 일정하게 맞추는 게 좋아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	standard	para0	thisMonth/health/standard/para0	이번 달은 가벼운 흐름이라 짧게 끊어 가는 페이스가 가장 잘 맞아요. 한 달은 큰 무리수를 모으기보다 작은 챙김을 누적하는 시기로 두면 좋아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	standard	para1	thisMonth/health/standard/para1	주중엔 따뜻한 한 끼와 짧은 산책 시간을 만들어 두면 좋아요. 약속·외출은 한 번에 너무 많이 잡지 말고, 회복 시간을 사이사이에 두는 편이 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	standard	para2	thisMonth/health/standard/para2	월말 무렵엔 한 번 푹 쉬는 시간을 일정에 미리 넣어 두면 좋아요. 다음 달 컨디션이 한층 단단하게 시작돼요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	expert	para0	thisMonth/health/expert/para0	이번 달 건강운은 활동성과 회복 루틴의 비율을 조정해야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	expert	para1	thisMonth/health/expert/para1	#정인이 충분하면 체력 회복이 빠르지만, #편인이 강하면 신경성 피로가 누적될 수 있어요. #안정성지수를 낮추는 과로는 줄이세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	expert	para2	thisMonth/health/expert/para2	몸의 흐름은 #조후의 균형과 정인의 돌봄 자산이 함께 챙겨질 때 한층 부드러워지고, 무리한 회복보다 작은 회복의 반복이 자기 페이스에 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health	expert	para3	thisMonth/health/expert/para3	#조후용신의 흐름이 또렷한 사주는 #조후의 흐름이 컨디션의 큰 축을 잡아 주는 자리라, 계절의 흐름을 따라 자기 페이스를 천천히 맞춰 두는 호흡이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	brief	headline	thisMonth/academic/brief/headline	이번 달 공부는 중간 점검일을 미리 정하면 끝까지 이어가기 쉽습니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	standard	para0	thisMonth/academic/standard/para0	이번 달 학습은 큰 계획보다 현실적으로 반복할 수 있는 시간이 중요해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	standard	para1	thisMonth/academic/standard/para1	바쁜 날에도 이어갈 수 있는 최소 공부량을 정해 두면 흐름이 끊기지 않아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	standard	para2	thisMonth/academic/standard/para2	정리한 자료를 반복해서 보면 시험이나 제출물 앞에서 흔들림이 줄어요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	expert	para0	thisMonth/academic/expert/para0	성인 초·중년의 이번 달 학업운은 자격, 실무, 자기계발을 생활 구조와 함께 읽어야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	expert	para1	thisMonth/academic/expert/para1	#정인은 체계화된 공부, #편인은 깊은 분석으로 드러나고, #식신은 결과물을 밖으로 내는 힘이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	expert	para2	thisMonth/academic/expert/para2	#안정성지수가 받쳐 주면 한 달 과정이 자산으로 남지만, 낮으면 공부보다 일정 구조 조정이 먼저예요.
26-jonggyeok-jongsal-tiered.json	thisMonth	academic	expert	para3	thisMonth/academic/expert/para3	평소엔 #정인의 토대를 단단히 두고, #식신이 받쳐 주는 시기에는 익힌 것을 자기 말로 풀어 두는 자리를 챙기면 학업의 흐름이 더 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	brief	headline	thisMonth/romance/brief/headline	이번 달은 관계의 속도를 맞추는 감각이 중요해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	standard	para0	thisMonth/romance/standard/para0	이번 달 인연운은 한 번의 강한 이벤트보다 꾸준한 접점에서 살아나요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	standard	para1	thisMonth/romance/standard/para1	가까운 사람에게는 고마움을 말로 남기고, 새로 만나는 사람에게는 너무 많은 기대를 얹기보다 서로를 알아갈 여유를 두는 편이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	standard	para2	thisMonth/romance/standard/para2	관계가 애매하게 느껴질수록 작은 약속을 지키는 태도가 방향을 분명하게 만들어 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	expert	para0	thisMonth/romance/expert/para0	봄·여름의 이번 달 연애운은 관계를 새로 열거나 표현을 늘리는 흐름이 강해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	expert	para1	thisMonth/romance/expert/para1	#배우자궁의 활성은 만남의 양으로만 보지 말고, #음양조화도가 감정의 속도와 생활 리듬을 함께 맞추는지로 보아야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	expert	para2	thisMonth/romance/expert/para2	#사주적합도는 한 달 동안 반복 가능한 소통 방식이 생기는지 확인할 때 선명해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	romance	expert	para3	thisMonth/romance/expert/para3	#천을귀인의 흐름이 보이면 인연 자리에서도 부드러운 도움을 받는 흐름이 자기 자산이 되어 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	brief	headline	thisMonth/family/brief/headline	이번 달은 가족과의 대화와 활동이 늘기 쉬워요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	standard	para0	thisMonth/family/standard/para0	이번 달은 가까운 사람의 손길이 내 자리를 자주 받쳐 주는 시기예요. 작은 부탁 한 가지를 한 달 안에 자연스럽게 꺼내 두면 마음이 더 든든해지고, 받은 도움은 한 달 안에 짧게 답하는 편이 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	standard	para1	thisMonth/family/standard/para1	혼자 무리하게 끌고 가지 않아도, 가까운 사람이 함께 균형을 잡아 주는 한 달이에요. 친구·동료도 가족처럼 든든한 역할을 할 수 있으니 관계의 폭을 넓게 두세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	standard	para2	thisMonth/family/standard/para2	도움을 받는 일을 부끄러워하지 않는 태도가 곧 자기의 강점이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	expert	para0	thisMonth/family/expert/para0	이번 달 가족운은 소통량이 늘면서 묵혀 둔 감정도 같이 드러날 수 있습니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	expert	para1	thisMonth/family/expert/para1	#비견은 각자의 기준을 선명하게 만들고, #정인은 그 기준을 부드럽게 받아 주는 역할을 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	expert	para2	thisMonth/family/expert/para2	#정관의 책임 배분은 문장으로 남겨 오해를 줄이세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	family	expert	para3	thisMonth/family/expert/para3	#천덕귀인의 흐름과 #월덕귀인이 함께 보이는 자리는 가까운 가족과 주고받는 작은 챙김이 자기 흐름을 든든하게 받쳐 주는 모양이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	brief	headline	thisMonth/career/brief/headline	쌓아 온 신뢰가 새 기회의 문을 한 번 더 열어 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	standard	para0	thisMonth/career/standard/para0	겨울에 태어난 사람은 이번 달 일에서 깊이 생각하고 숨은 흐름을 읽는 힘으로 나타날 수 있어요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	standard	para1	thisMonth/career/standard/para1	조사와 전략 수립에는 강점이 있지만, 조용히 쌓아두기만 하면 주변이 진행 상황을 알기 어렵습니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	standard	para2	thisMonth/career/standard/para2	준비한 내용을 작은 단위로 공개하면 신뢰와 속도를 함께 얻을 수 있습니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	expert	para0	thisMonth/career/expert/para0	이번 달 직업운에서 봄과 여름 기운은 프로젝트 착수와 대외 노출을 키워요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	expert	para1	thisMonth/career/expert/para1	#식신의 생산성이 월간 산출로 이어지는지, #격국적합도가 장기 역할과 충돌하지 않는지 봐야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	expert	para2	thisMonth/career/expert/para2	#용신이 받쳐 주면 공개 성과가 커지고, 어긋나면 과한 확장으로 비용이 늘 수 있어요.
26-jonggyeok-jongsal-tiered.json	thisMonth	career	expert	para3	thisMonth/career/expert/para3	직업운은 #정관의 책임 자리와 #식신의 결과 자리가 함께 단단해질 때 한 단계 더 또렷해지는 흐름이라, 무리한 한 번보다 자기 호흡대로의 결과물 쌓기가 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	brief	headline	thisMonth/study_document/brief/headline	이번 달은 큰 자료 한 묶음을 작은 단위로 쪼개요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	standard	para0	thisMonth/study_document/standard/para0	이번 달은 도와줄 사람·기관·자료를 떠올려 한 가지 방향을 정리하기 좋은 시기예요. 혼자 모든 짐을 떠안는 대신, 한 번 도움을 청하는 페이스가 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	standard	para1	thisMonth/study_document/standard/para1	어깨를 기댈 언덕이 곁에 자리 잡는 그림을 떠올려 보면 좋아요. 환경의 도움을 잘 골라 받는 시기예요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	standard	para2	thisMonth/study_document/standard/para2	잘 풀리는 면은, 누군가의 한마디 조언으로 막혔던 부분이 풀려요. 부끄럼 없이 한 번 청하면 가벼워져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	standard	para3	thisMonth/study_document/standard/para3	살짝 주의할 점은, 조언이 너무 많아 결정을 미루는 면이에요. 두 명까지만 듣고 결정은 본인이 내리는 페이스가 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	standard	para4	thisMonth/study_document/standard/para4	천천히 깊어지는 힘은 한 달의 한 걸음으로도 충분해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	expert	para0	thisMonth/study_document/expert/para0	월간 학습/문서운에서 봄과 여름의 현재 계절은 지식 입력과 결과물 산출의 간격을 줄여요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	expert	para1	thisMonth/study_document/expert/para1	#정인이 커리큘럼을 잡고, #식신이 월간 산출물을 안정화하며, #상관은 기획과 재해석에 쓰면 효율적이에요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	expert	para2	thisMonth/study_document/expert/para2	#천덕귀인의 흐름과 #월덕귀인의 자리가 함께 보이면 문서 흐름이 차분하게 자리 잡는 사주이니, 작은 도움도 미루지 않는 호흡이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	study_document	expert	para3	thisMonth/study_document/expert/para3	문서 자리는 정인의 자격 자산과 #식신의 정리 흐름이 함께 단단해질 때 한 흐름으로 마무리되고, 두 사람 이상의 검토를 거치는 호흡이 자기 자산을 지켜 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	brief	headline	thisMonth/expression_children/brief/headline	이번 달은 작은 매듭들이 모여 중심이 단단해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	standard	para0	thisMonth/expression_children/standard/para0	한 달 동안 짚어 두는 작업 하나하나가 자기 표현의 색을 한 뼘씩 진하게 만들어 주는 흐름이에요. 큰 무대보다 가까운 사람 앞에서 한 매듭·한 줄을 다듬어 두면 한 달의 방향이 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	standard	para1	thisMonth/expression_children/standard/para1	천천히 자라는 화분에 물 한 모금을 더 주는 시간 같은 한 달이에요. 비교에 흔들리기 쉬운 한 달이지만 자기 페이스를 지키면 표현이 길게 이어져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	standard	para2	thisMonth/expression_children/standard/para2	이번 달의 매듭들이 다음 달의 방향을 정해요. 너무 완벽하게 만들지 않고 매듭만 분명히 두면 충분해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	expert	para0	thisMonth/expression_children/expert/para0	이번 달은 산출량과 대외 표현이 늘어나는 흐름이에요. #식신이 루틴화되면 생산성이 쌓이고, #상관은 차별화된 메시지를 만듭니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	expert	para1	thisMonth/expression_children/expert/para1	#자식궁과 이어지는 돌봄·교육 이슈는 말의 속도를 낮추세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	expert	para2	thisMonth/expression_children/expert/para2	자기 표현의 흐름은 식신의 꾸준함과 #상관의 새로움이 짝을 이루는 자리에서 빛이 나고, 가까운 사람의 한 마디 반응이 다음 흐름의 방향을 만들어 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	expression_children	expert	para3	thisMonth/expression_children/expert/para3	#자녀궁의 흐름이 따뜻한 사주는 가까운 자녀·후배·작품과 함께 식신의 흐름이 단단하게 자라는 자리예요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	brief	headline	thisMonth/health_stress/brief/headline	이번 달은 어깨를 자주 풀어 주는 시기예요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	standard	para0	thisMonth/health_stress/standard/para0	이번 달은 에너지가 잔잔하게 이어지는 시기예요. 무리하지 않고 자기 페이스를 지키는 방식이 가장 잘 맞아요. '쉴 시간을 먼저 정해 둔다'는 감각이 한 달을 가볍게 해 줘요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	standard	para1	thisMonth/health_stress/standard/para1	작은 우물에 비유하면, 자주 길어 쓰면서도 자주 채우는 흐름이에요. 무거운 일 한 가지보다 가벼운 일 여러 가지를 끝내는 식이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	standard	para2	thisMonth/health_stress/standard/para2	잘 풀리는 것은 가까운 사람과의 짧은 대화예요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	standard	para3	thisMonth/health_stress/standard/para3	주의할 점은 무리한 약속이에요. 거절할 일은 가볍게 거절해도 충분해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	standard	para4	thisMonth/health_stress/standard/para4	월말은 충분한 수면과 따뜻한 식사로 채워요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	expert	para0	thisMonth/health_stress/expert/para0	이번 달 스트레스 해석은 활동성 증가와 회복 루틴의 균형을 봐요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	expert	para1	thisMonth/health_stress/expert/para1	#편인이 과하면 예민한 해석이 늘고, #정인은 반복 가능한 회복 장치를 만듭니다.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	expert	para2	thisMonth/health_stress/expert/para2	#안정성지수를 유지하려면 월간 일정에 휴식 블록이 먼저 들어가야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	health_stress	expert	para3	thisMonth/health_stress/expert/para3	#천의의 자리와 #천덕귀인의 흐름이 함께 보이면 회복의 흐름이 부드럽게 자리 잡는 사주이니, 자기 곁의 도움을 미루지 않는 호흡이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	brief	headline	thisMonth/movement/brief/headline	이번 달은 익숙한 동선에서 한 발짝씩 넓혀 가기 좋아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	standard	para0	thisMonth/movement/standard/para0	이번 달 이동운은 갑작스러운 한 번의 큰 변화가 아니라, 활동 범위를 천천히 넓혀 가는 호흡이 잘 맞는 모습이에요. 익숙한 동선을 한 축으로 두고 흐름을 한 걸음씩 키워 가면 한 달의 흐름이 단단해져요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	standard	para1	thisMonth/movement/standard/para1	작은 여행·짧은 출장이 자기 리듬을 회복시켜 줘요. 큰 변화는 한 번에 하지 않고 단계를 나눠 가면, 호흡이 흐트러지지 않아요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	standard	para2	thisMonth/movement/standard/para2	다만 한 달 내내 한곳에만 머무르면 몸과 마음이 무거워져요. 짧은 외출 한 번이 큰 회복이 돼요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	expert	para0	thisMonth/movement/expert/para0	월간 이동운에서 봄과 여름의 현재 계절은 외부 접촉과 활동 반경을 확장하는 방향으로 작동해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	expert	para1	thisMonth/movement/expert/para1	#역마가 활성화되면 이동이 곧 정보 수집이 되지만, #대운궁실의 장기 흐름과 충돌하는 이동은 우선순위를 낮춰야 해요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	expert	para2	thisMonth/movement/expert/para2	#용신과 맞는 방향의 이동을 월간 중심축으로 두세요.
26-jonggyeok-jongsal-tiered.json	thisMonth	movement	expert	para3	thisMonth/movement/expert/para3	#지살의 신호와 #천이궁의 흐름을 함께 봐 두면 이동의 길이 어떻게 펼쳐질지 한층 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	brief	headline	thisYear/overall/brief/headline	느긋한 보폭이 잘 맞는 한 해, 휴식이 큰 자산이에요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	standard	para0	thisYear/overall/standard/para0	장년기의 차분한 기운이 올해에 부드럽게 이어져요. 처음엔 잔잔한 강줄기였다가 흐를수록 깊어지는 모양처럼, 늦은 출발도 마무리가 단단해요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	standard	para1	thisYear/overall/standard/para1	무리해서 새 변화를 만들기보다 익숙한 페이스를 지키는 게 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	standard	para2	thisYear/overall/standard/para2	분기마다 짧은 휴식 한 번이 한 해의 가장 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	expert	para0	thisYear/overall/expert/para0	장년기에는 일간이 약하고 #용신 보강을 의식적으로 챙겨야 해서, 올해의 짧은 휴식이 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	expert	para1	thisYear/overall/expert/para1	#조상궁의 리듬이 단단할 때 한 해의 흐름이 한결 안정돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	expert	para2	thisYear/overall/expert/para2	#납음의 흐름을 함께 살펴 두면 사주 모양의 깊은 색이 더 또렷해지고, #납음오행의 흐름이 자기 흐름을 보완하는 자리가 자주 등장해요.
26-jonggyeok-jongsal-tiered.json	thisYear	overall	expert	para3	thisYear/overall/expert/para3	전체의 흐름은 #용신 방향과 #희신의 받침이 함께 들어오는 시기에 한 단계 부드러워지고, 거스르는 시기에는 한 박자 늦추는 호흡이 자기를 지키는 자리예요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	brief	headline	thisYear/wealth/brief/headline	올해는 꾸준함이 큰 자산이 되는 해예요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	standard	para0	thisYear/wealth/standard/para0	올해는 작은 돈 관리와 기록을 차곡차곡 정리하기 좋은 한 해예요. 큰 결정은 한 박자 늦추고, 익숙한 기준을 다듬는 방식이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	standard	para1	thisYear/wealth/standard/para1	비유하자면 잘 다진 들판이 한 해 동안 한 줌씩 단단해지는 그림이에요. 한 번에 큰돈을 만들기보다 작은 관리가 모여 한 해의 기반을 단단히 다져 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	standard	para2	thisYear/wealth/standard/para2	잘 풀리는 지점은 꾸준함이에요. 매월 같은 날 자동이체 점검, 작은 적금 점검처럼 일정한 자산 관리가 빛을 내요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	standard	para3	thisYear/wealth/standard/para3	주의할 점은 큰 한 방을 좇는 권유예요. 자기 페이스를 지키는 것이 가장 단단한 선택이에요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	expert	para0	thisYear/wealth/expert/para0	신약한 일간에 #정인의 기운이 들어오는 한 해예요. #용신 보강이 부드럽게 들어오고, 직접 큰 거래를 잡기보다는 익숙한 기준을 다듬는 방식이 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	expert	para1	thisYear/wealth/expert/para1	#정재의 기운이 안정돼 일정한 자산 관리가 빛을 내고, #비견의 기운이 함께 들어오면 든든한 동료의 도움도 따라와요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	expert	para2	thisYear/wealth/expert/para2	#편재가 강하게 들어오는 시기엔 한 박자 늦추는 방식이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	expert	para3	thisYear/wealth/expert/para3	돈의 흐름은 정재의 고정 흐름과 #편재의 변동 흐름을 함께 살펴 두는 자리에서 단단해지고, 큰 한 번보다 작은 결정 쌓기가 자기 페이스에 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisYear	wealth	expert	para4	thisYear/wealth/expert/para4	#용신의 결과 #비견의 도움이 함께 보이는 한 해의 사주는 익숙한 자리에서 신뢰가 자라는 흐름이라, 분기마다 한 번씩 자기 기준을 다듬어 두는 자세가 한 해의 자산을 부드럽게 다져 줘요. 무리한 확장보다 자기 흐름을 한 호흡씩 따라가는 방식이 다음 해의 컨디션까지 든든히 이어지는 호흡이에요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	brief	headline	thisYear/health/brief/headline	올해는 크게 바꾸기보다 정기 점검이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	standard	para0	thisYear/health/standard/para0	올해는 활동성을 살리며 몸을 관리하기 좋은 결이에요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	standard	para1	thisYear/health/standard/para1	새로운 운동이나 생활 목표를 시작해도 좋지만, 빠른 성과보다 꾸준히 회복할 수 있는 구조를 함께 만들어야 오래 갑니다.
26-jonggyeok-jongsal-tiered.json	thisYear	health	standard	para2	thisYear/health/standard/para2	체력은 한 번에 쓰지 말고 나누어 쓰는 편이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	expert	para0	thisYear/health/expert/para0	연간 건강운에서 봄과 여름의 현재 계절은 활동성, 열감, 회복 소모의 균형을 함께 봐요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	expert	para1	thisYear/health/expert/para1	#불이 과하면 과속과 피로 누적을, #물은 회복과 진정 리듬을 보완해요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	expert	para2	thisYear/health/expert/para2	#용신 정렬이 낮으면 활동량보다 회복 간격을 먼저 설계하는 해석이 적절해요.
26-jonggyeok-jongsal-tiered.json	thisYear	health	expert	para3	thisYear/health/expert/para3	#음양조화도의 평균이 또렷한 사주는 #안정성지수도 함께 단단해지는 자리라, 큰 결정보다 작은 회복 습관이 평생의 무기가 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	brief	headline	thisYear/academic/brief/headline	올해는 익힌 것을 자기 자산으로 다듬기 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	standard	para0	thisYear/academic/standard/para0	올해는 가장 중요한 공부 주제를 먼저 정하는 것이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	standard	para1	thisYear/academic/standard/para1	여러 목표를 모두 잡기보다 끝까지 가져갈 한 가지를 중심에 두면 시험, 자격, 업무 공부도 더 현실적으로 이어져요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	standard	para2	thisYear/academic/standard/para2	한 해를 길게 보고 무리하지 않는 페이스를 유지하세요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	expert	para0	thisYear/academic/expert/para0	연간 학업운에서 봄과 여름의 현재 계절은 신규 학습, 시험 진입, 성과 생산을 강화해요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	expert	para1	thisYear/academic/expert/para1	#정인으로 커리큘럼을 세우고, #식신으로 풀이량과 결과물을 확보하세요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	expert	para2	thisYear/academic/expert/para2	#용신과 맞는 공부 환경이면 연간 지속력이 높아져요.
26-jonggyeok-jongsal-tiered.json	thisYear	academic	expert	para3	thisYear/academic/expert/para3	#문창귀인의 흐름과 #학당의 자리가 함께 보이는 사주는 시험·연구 흐름이 부드럽게 자리 잡는 모양이라, 자기 흐름을 차분히 따라가는 페이스가 잘 어울려요.
